Sequence	Cluster	Representative	Copies
bombus_bifarius_NW_022884841.1:1-11958	679	True	1
bombus_bifarius_NW_022885346.1:1-11907	680	True	1
trichogramma_brassicae_CADCXV010001233.1:1-11838	681	True	1
osmia_lignaria_NW_023009381.1:1-11405	683	True	1
diachasma_alloeum_NW_021680444.1:1-11384	684	True	1
heligmosomoides_polygyrus_FMJQ01001183.1:162950-174317	685	True	1
ooceraea_biroi_NW_020825155.1:4269-15506	686	True	1
trichogramma_brassicae_CADCXV010000379.1:1-11030	687	True	1
osmia_lignaria_NW_023009314.1:1-10897	688	True	1
harpegnathos_saltator_NW_020230381.1:1-10656	689	True	1
trichogramma_brassicae_CADCXV010000013.1:1-10527	690	True	1
trachymyrmex_cornetzi_NW_017295770.1:1-10360	691	True	1
odontomachus_brunneus_NW_022639865.1:15822-25862	692	True	1
acromyrmex_echinatior_NW_011626403.1:1-9952	693	True	1
trichomalopsis_sarcophagae_NNAY01006280.1:1-9122	694	True	1
habropoda_laboriosa_NW_017100933.1:1759-9271	698	True	1
trichomalopsis_sarcophagae_NNAY01009322.1:1-7202	699	True	1
eufriesea_mexicana_NW_016935052.1:1-7159	700	True	1
lasius_niger_LBMM01010657.1:1-5587	702	True	1
leptinotarsa_decemlineata_NW_019297909.1:1-5241	703	True	1
lasius_niger_LBMM01011353.1:1-5137	704	True	1
lasius_niger_LBMM01012068.1:1-4741	705	True	1
lasius_niger_LBMM01013192.1:1-4139	706	True	1
trichomalopsis_sarcophagae_NNAY01027560.1:1-3860	707	True	1
aphis_craccivora_VUJU01012209.1:1-3236	708	True	1
lasius_niger_LBMM01015550.1:1-3197	709	True	1
lasius_niger_LBMM01016047.1:1-3024	710	True	1
trachymyrmex_zeteki_NW_017255882.1:1-2980	711	True	1
ooceraea_biroi_NW_020825168.1:5178-7573	713	True	1
tribolium_castaneum_NW_015452242.1:1-2396	714	True	1
lasius_niger_LBMM01018890.1:1-2237	715	True	1
aphis_craccivora_VUJU01014474.1:1-2162	716	True	1
cyphomyrmex_costatus_NW_017274692.1:1-1754	717	True	1
habropoda_laboriosa_NW_017101288.1:13477-15216	718	True	1
cyphomyrmex_costatus_NW_017274651.1:1-1623	719	True	1
ooceraea_biroi_NW_020825148.1:1380-2952	720	True	1
diachasma_alloeum_NW_021683358.1:21598-22767	721	True	1
habropoda_laboriosa_NW_017101288.1:16759-17804	722	True	1
diachasma_alloeum_NW_021682799.1:2980-3824	723	True	1
cinara_cedri_CABPRJ010001327.1:1-686	724	True	1
diachasma_alloeum_NW_021683279.1:9568-9712	725	True	1
