Sequence	Cluster	Representative	Copies
harpegnathos_saltator_NW_020230316.1:131764-141764	504	False	2
harpegnathos_saltator_NW_020230316.1:614843-624843	505	True	1
harpegnathos_saltator_NW_020230316.1:625572-635572	506	True	1
harpegnathos_saltator_NW_020230316.1:847738-857738	507	True	1
harpegnathos_saltator_NW_020230318.1:6461-16461	508	True	1
harpegnathos_saltator_NW_020230338.1:6607-16607	509	True	1
harpegnathos_saltator_NW_020230345.1:192594-202594	510	True	2
harpegnathos_saltator_NW_020230345.1:193008-203008	510	False	2
harpegnathos_saltator_NW_020230345.1:204322-214322	511	True	2
harpegnathos_saltator_NW_020230345.1:203929-213929	511	False	2
harpegnathos_saltator_NW_020230381.1:656-10656	512	True	1
harpegnathos_saltator_NW_020230066.1:0-533	513	False	2
harpegnathos_saltator_NW_020230394.1:25561-35561	513	True	2
harpegnathos_saltator_NW_020230402.1:7758-17758	514	True	2
harpegnathos_saltator_NW_020230610.1:23314-33314	514	False	2
harpegnathos_saltator_NW_020230411.1:26906-36906	515	True	1
harpegnathos_saltator_NW_020230415.1:1410244-1420244	516	True	1
harpegnathos_saltator_NW_020230415.1:1420970-1430970	517	True	1
harpegnathos_saltator_NW_020230418.1:3509-13509	518	True	2
harpegnathos_saltator_NW_020230665.1:0-8536	518	False	2
harpegnathos_saltator_NW_020230423.1:94421-104421	519	True	1
harpegnathos_saltator_NW_020230423.1:105906-115906	520	True	1
harpegnathos_saltator_NW_020230461.1:10167-20167	521	True	1
harpegnathos_saltator_NW_020230471.1:62209-72209	522	True	1
harpegnathos_saltator_NW_020230471.1:73901-83901	523	True	1
harpegnathos_saltator_NW_020230493.1:381239-391239	524	True	1
harpegnathos_saltator_NW_020230493.1:392655-402655	525	True	1
harpegnathos_saltator_NW_020230493.1:49005-59005	526	True	1
harpegnathos_saltator_NW_020230493.1:60502-70502	527	True	1
harpegnathos_saltator_NW_020230500.1:27082-37082	528	True	1
harpegnathos_saltator_NW_020230519.1:139178-149178	529	True	1
harpegnathos_saltator_NW_020230519.1:181712-191712	530	True	1
harpegnathos_saltator_NW_020230519.1:176589-186589	531	True	1
harpegnathos_saltator_NW_020230528.1:733300-743300	532	True	2
harpegnathos_saltator_NW_020230528.1:734356-744356	532	False	2
harpegnathos_saltator_NW_020230528.1:744764-754764	533	True	2
harpegnathos_saltator_NW_020230528.1:745085-755085	533	False	2
harpegnathos_saltator_NW_020230556.1:90026-100026	534	True	2
harpegnathos_saltator_NW_020230556.1:89735-99735	534	False	2
harpegnathos_saltator_NW_020230556.1:100965-110965	535	True	2
harpegnathos_saltator_NW_020230556.1:101226-111226	535	False	2
harpegnathos_saltator_NW_020230571.1:2981-12981	536	True	2
harpegnathos_saltator_NW_020230571.1:3059-13059	536	False	2
harpegnathos_saltator_NW_020230579.1:3541-13541	537	True	2
harpegnathos_saltator_NW_020230579.1:4759-14759	537	False	2
harpegnathos_saltator_NW_020230579.1:40414-50414	538	True	1
harpegnathos_saltator_NW_020230582.1:867029-877029	539	True	1
harpegnathos_saltator_NW_020230582.1:878487-888487	540	True	1
harpegnathos_saltator_NW_020230585.1:78730-88730	541	True	1
harpegnathos_saltator_NW_020230585.1:89459-99459	542	True	1
harpegnathos_saltator_NW_020230596.1:31974-41974	543	True	1
harpegnathos_saltator_NW_020230596.1:42697-52697	544	True	1
harpegnathos_saltator_NW_020230603.1:3233-13233	545	True	1
harpegnathos_saltator_NW_020230607.1:108220-118220	546	True	2
harpegnathos_saltator_NW_020230607.1:109273-119273	546	False	2
harpegnathos_saltator_NW_020230402.1:0-6360	547	False	2
harpegnathos_saltator_NW_020230610.1:34712-44712	547	True	2
harpegnathos_saltator_NW_020230611.1:65097-75097	548	True	1
harpegnathos_saltator_NW_020230621.1:2576-12576	549	True	1
harpegnathos_saltator_NW_020230623.1:29115-39115	550	True	1
harpegnathos_saltator_NW_020230626.1:5440-15440	551	True	1
harpegnathos_saltator_NW_020230626.1:17057-27057	552	True	1
harpegnathos_saltator_NW_020230643.1:3992-13992	553	True	1
harpegnathos_saltator_NW_020230665.1:9796-19796	554	True	1
harpegnathos_saltator_NW_020230700.1:1574254-1584254	555	True	2
harpegnathos_saltator_NW_020230700.1:1575307-1585307	555	False	2
heligmosomoides_polygyrus_FMJQ01000052.1:340082-350082	556	True	1
heligmosomoides_polygyrus_FMJQ01000052.1:352053-362053	557	True	1
heligmosomoides_polygyrus_FMJQ01001183.1:162949-172949	558	True	1
hyalella_azteca_NW_017249818.1:122079-132079	559	True	1
hyalella_azteca_NW_017249818.1:134179-144179	560	True	1
leptinotarsa_decemlineata_NW_019291774.1:52357-62357	561	True	1
leptinotarsa_decemlineata_NW_019293082.1:6661-16661	562	True	1
leptinotarsa_decemlineata_NW_019293082.1:18632-28632	563	True	1
monomorium_pharaonis_NC_050467.1:14762713-14772713	564	True	3
monomorium_pharaonis_NC_050467.1:7398601-7408601	564	False	3
monomorium_pharaonis_NC_050468.1:28958272-28968272	564	False	3
monomorium_pharaonis_NC_050467.1:14774741-14784741	565	True	1
monomorium_pharaonis_NC_050467.1:15387721-15397721	566	True	10
monomorium_pharaonis_NC_050467.1:15449573-15459573	566	False	10
monomorium_pharaonis_NC_050469.1:16869507-16879507	566	False	10
monomorium_pharaonis_NC_050473.1:23068163-23078163	566	False	10
monomorium_pharaonis_NC_050473.1:23069441-23079441	566	False	10
monomorium_pharaonis_NC_050475.1:9476739-9486739	566	False	10
monomorium_pharaonis_NW_023415643.1:75316-84437	566	False	10
monomorium_pharaonis_NW_023415798.1:0-9071	566	False	10
monomorium_pharaonis_NW_023415834.1:56134-66134	566	False	10
monomorium_pharaonis_NW_023415910.1:6946-16946	566	False	10
monomorium_pharaonis_NC_050467.1:15399533-15409533	567	True	2
monomorium_pharaonis_NW_023415910.1:0-5137	567	False	2
monomorium_pharaonis_NC_050467.1:15437446-15447446	568	True	1
monomorium_pharaonis_NC_050467.1:27696363-27706363	569	True	1
monomorium_pharaonis_NC_050467.1:27708427-27718427	570	True	1
monomorium_pharaonis_NC_050467.1:30529540-30539540	571	True	1
monomorium_pharaonis_NC_050467.1:30541568-30551568	572	True	1
monomorium_pharaonis_NC_050467.1:33734510-33744510	573	True	1
monomorium_pharaonis_NC_050467.1:33746322-33756322	574	True	2
monomorium_pharaonis_NC_050467.1:33747654-33757654	574	False	2
monomorium_pharaonis_NC_050467.1:33759604-33769604	575	True	2
monomorium_pharaonis_NW_023415798.1:10727-20727	575	False	2
monomorium_pharaonis_NC_050467.1:36550229-36560229	576	True	1
monomorium_pharaonis_NC_050467.1:36561345-36571345	577	True	1
monomorium_pharaonis_NC_050467.1:36657894-36667894	578	True	1
monomorium_pharaonis_NC_050467.1:36669007-36679007	579	True	1
monomorium_pharaonis_NC_050467.1:7386573-7396573	580	True	1
monomorium_pharaonis_NC_050467.1:7876928-7886928	581	True	2
monomorium_pharaonis_NC_050470.1:19558026-19568026	581	False	2
monomorium_pharaonis_NC_050467.1:7888899-7898899	582	True	1
monomorium_pharaonis_NC_050468.1:26162732-26172732	583	True	3
monomorium_pharaonis_NC_050470.1:13426045-13436045	583	False	3
monomorium_pharaonis_NC_050471.1:15703299-15713299	583	False	3
monomorium_pharaonis_NC_050468.1:26174796-26184796	584	True	1
monomorium_pharaonis_NC_050468.1:28970300-28980300	585	True	1
monomorium_pharaonis_NC_050469.1:16881634-16891634	586	True	1
monomorium_pharaonis_NC_050470.1:13413981-13423981	587	True	1
monomorium_pharaonis_NC_050470.1:19355461-19365461	588	True	2
monomorium_pharaonis_NW_023415500.1:0-3348	588	False	2
monomorium_pharaonis_NC_050470.1:19367432-19377432	589	True	1
monomorium_pharaonis_NC_050470.1:19569997-19579997	590	True	1
monomorium_pharaonis_NC_050471.1:15715363-15725363	591	True	1
monomorium_pharaonis_NC_050471.1:17680607-17690607	592	True	1
monomorium_pharaonis_NC_050471.1:17691567-17701567	593	True	1
monomorium_pharaonis_NC_050471.1:21890838-21900838	594	True	1
monomorium_pharaonis_NC_050471.1:21902701-21912701	595	True	1
monomorium_pharaonis_NC_050472.1:14263687-14273687	596	True	2
monomorium_pharaonis_NC_050472.1:14264956-14274956	596	False	2
monomorium_pharaonis_NC_050472.1:14274803-14284803	597	True	2
monomorium_pharaonis_NC_050472.1:14275448-14285448	597	False	2
monomorium_pharaonis_NC_050473.1:23080287-23090287	598	True	2
monomorium_pharaonis_NC_050473.1:23079954-23089954	598	False	2
monomorium_pharaonis_NC_050474.1:14832848-14842848	599	True	1
monomorium_pharaonis_NC_050474.1:14843358-14853358	600	True	1
monomorium_pharaonis_NC_050475.1:9448936-9458936	601	True	1
monomorium_pharaonis_NC_050475.1:9460895-9470895	602	True	1
monomorium_pharaonis_NC_050475.1:9488551-9498551	603	True	1
monomorium_pharaonis_NC_050476.1:9341905-9351905	604	True	1
monomorium_pharaonis_NC_050476.1:9352439-9362439	605	True	1
monomorium_pharaonis_NW_023415506.1:5219-15219	606	True	3
monomorium_pharaonis_NW_023415506.1:6461-16461	606	False	3
monomorium_pharaonis_NW_023415840.1:0-597	606	False	3
monomorium_pharaonis_NW_023415506.1:17229-27229	607	True	3
monomorium_pharaonis_NW_023415506.1:16947-26947	607	False	3
monomorium_pharaonis_NW_023415840.1:2661-12661	607	False	3
monomorium_pharaonis_NW_023415643.1:63504-73504	608	True	1
monomorium_pharaonis_NW_023415798.1:21423-31423	609	True	1
monomorium_pharaonis_NW_023415798.1:33316-43316	610	True	2
monomorium_pharaonis_NW_023415798.1:30503-40503	610	False	2
monomorium_pharaonis_NW_023415798.1:42396-52396	611	True	1
monomorium_pharaonis_NW_023415798.1:45055-55055	612	True	4
monomorium_pharaonis_NW_023415798.1:57026-65665	612	False	4
monomorium_pharaonis_NW_023415798.1:46336-56336	612	False	4
monomorium_pharaonis_NW_023415798.1:56852-65665	612	False	4
monomorium_pharaonis_NW_023415829.1:26073-36073	613	True	1
monomorium_pharaonis_NW_023415829.1:38044-48044	614	True	1
monomorium_pharaonis_NW_023415829.1:35356-45356	615	True	1
monomorium_pharaonis_NW_023415829.1:46442-56442	616	True	1
monomorium_pharaonis_NW_023415834.1:44007-54007	617	True	1
myzus_persicae_NW_019100660.1:665-10665	618	True	1
myzus_persicae_NW_019100660.1:12465-22465	619	True	1
myzus_persicae_NW_019100944.1:9245-19245	620	True	1
myzus_persicae_NW_019101187.1:47-10047	621	True	1
myzus_persicae_NW_019103858.1:110914-120914	622	True	1
myzus_persicae_NW_019103858.1:122858-132858	623	True	1
nasonia_vitripennis_NC_045757.1:5910917-5920917	624	True	1
nasonia_vitripennis_NC_045757.1:5922150-5932150	625	True	1
nasonia_vitripennis_NC_045758.1:18185756-18195756	626	True	2
trichomalopsis_sarcophagae_NNAY01027560.1:0-2361	626	False	2
nasonia_vitripennis_NC_045758.1:18196944-18206944	627	True	1
nasonia_vitripennis_NC_045759.1:11224928-11234928	628	True	1
nasonia_vitripennis_NC_045759.1:11236071-11246071	629	True	1
nasonia_vitripennis_NC_045760.1:29070474-29080474	630	True	1
nasonia_vitripennis_NC_045760.1:29081716-29091716	631	True	1
nasonia_vitripennis_NW_022279588.1:2525573-2535573	632	True	1
nasonia_vitripennis_NW_022279588.1:2536731-2546731	633	True	1
nasonia_vitripennis_NW_022279591.1:4011281-4021281	634	True	1
nasonia_vitripennis_NW_022279591.1:4022484-4032484	635	True	1
nasonia_vitripennis_NW_022279591.1:4998682-5008682	636	True	1
nasonia_vitripennis_NW_022279591.1:5009855-5019855	637	True	1
nasonia_vitripennis_NW_022279599.1:38910-48910	638	True	1
nasonia_vitripennis_NW_022279599.1:50110-60110	639	True	1
nasonia_vitripennis_NW_022279601.1:324880-334880	640	True	1
nasonia_vitripennis_NW_022279601.1:336035-346035	641	True	1
nasonia_vitripennis_NW_022279605.1:1071612-1081612	642	True	1
nasonia_vitripennis_NW_022279605.1:1082812-1092812	643	True	1
nasonia_vitripennis_NW_022279605.1:284907-294907	644	True	1
nasonia_vitripennis_NW_022279605.1:296113-306113	645	True	1
nasonia_vitripennis_NW_022279608.1:2229317-2239317	646	True	1
nasonia_vitripennis_NW_022279608.1:2240487-2250487	647	True	1
nasonia_vitripennis_NW_022279608.1:223059-233059	648	True	1
nasonia_vitripennis_NW_022279608.1:234319-244319	649	True	1
nasonia_vitripennis_NW_022279608.1:3186816-3196816	650	True	1
nasonia_vitripennis_NW_022279608.1:3198064-3208064	651	True	1
nasonia_vitripennis_NW_022279610.1:2091633-2101633	652	True	1
nasonia_vitripennis_NW_022279610.1:2102887-2112887	653	True	1
nasonia_vitripennis_NW_022279610.1:2292841-2302841	654	True	1
nasonia_vitripennis_NW_022279610.1:2304008-2314008	655	True	1
nasonia_vitripennis_NW_022279613.1:423010-433010	656	True	1
nasonia_vitripennis_NW_022279613.1:434411-444411	657	True	1
nasonia_vitripennis_NW_022279625.1:812063-822063	658	True	1
nasonia_vitripennis_NW_022279625.1:823230-833230	659	True	1
nasonia_vitripennis_NW_022279625.1:9981-19981	660	True	2
nasonia_vitripennis_NW_022279846.1:29125-37341	660	False	2
nasonia_vitripennis_NW_022279626.1:3104614-3114614	661	True	1
nasonia_vitripennis_NW_022279626.1:3115766-3125766	662	True	1
nasonia_vitripennis_NW_022279630.1:550930-560930	663	True	1
nasonia_vitripennis_NW_022279630.1:562202-572202	664	True	2
nasonia_vitripennis_NW_022279639.1:1965446-1975446	664	False	2
nasonia_vitripennis_NW_022279636.1:85435-95435	665	True	1
nasonia_vitripennis_NW_022279636.1:96701-106701	666	True	1
nasonia_vitripennis_NW_022279638.1:2080893-2090893	667	True	1
nasonia_vitripennis_NW_022279638.1:2092117-2102117	668	True	1
nasonia_vitripennis_NW_022279639.1:1954180-1964180	669	True	1
nasonia_vitripennis_NW_022279643.1:2955303-2965303	670	True	1
nasonia_vitripennis_NW_022279643.1:2966500-2976500	671	True	1
nasonia_vitripennis_NW_022279643.1:644770-654770	672	True	1
nasonia_vitripennis_NW_022279643.1:655886-665886	673	True	1
nasonia_vitripennis_NW_022279643.1:957367-967367	674	True	1
nasonia_vitripennis_NW_022279643.1:968582-978582	675	True	1
nasonia_vitripennis_NW_022279644.1:348228-358228	676	True	1
nasonia_vitripennis_NW_022279644.1:359371-369371	677	True	1
nasonia_vitripennis_NW_022279652.1:1046252-1056252	678	True	1
nasonia_vitripennis_NW_022279652.1:1057518-1067518	679	True	1
nasonia_vitripennis_NW_022279655.1:658174-668174	680	True	1
nasonia_vitripennis_NW_022279655.1:669284-679284	681	True	1
nasonia_vitripennis_NW_022279660.1:196425-206425	682	True	1
nasonia_vitripennis_NW_022279660.1:207619-217619	683	True	1
nasonia_vitripennis_NW_022279661.1:166948-176948	684	True	1
nasonia_vitripennis_NW_022279661.1:178196-188196	685	True	1
nasonia_vitripennis_NW_022279665.1:97410-107410	686	True	1
nasonia_vitripennis_NW_022279665.1:108616-118616	687	True	1
nasonia_vitripennis_NW_022279684.1:43769-53769	688	True	1
nasonia_vitripennis_NW_022279684.1:55017-65017	689	True	1
nasonia_vitripennis_NW_022279685.1:79222-89222	690	True	1
nasonia_vitripennis_NW_022279685.1:90410-100410	691	True	1
nasonia_vitripennis_NW_022279846.1:17934-27934	692	True	1
odontomachus_brunneus_NW_022639451.1:8350558-8360558	693	True	2
odontomachus_brunneus_NW_022639904.1:0-707	693	False	2
odontomachus_brunneus_NW_022639451.1:8362469-8372469	694	True	1
odontomachus_brunneus_NW_022639451.1:8359665-8369665	695	True	1
odontomachus_brunneus_NW_022639451.1:8371474-8381474	696	True	3
odontomachus_brunneus_NW_022639482.1:0-1971	696	False	3
odontomachus_brunneus_NW_022639833.1:86093-90017	696	False	3
odontomachus_brunneus_NW_022639451.1:8378951-8388951	697	True	1
odontomachus_brunneus_NW_022639451.1:8390862-8400862	698	True	1
odontomachus_brunneus_NW_022639453.1:3400997-3410997	699	True	1
odontomachus_brunneus_NW_022639453.1:3412761-3422761	700	True	1
odontomachus_brunneus_NW_022639482.1:1116540-1126540	701	True	1
odontomachus_brunneus_NW_022639482.1:1127257-1137257	702	True	1
odontomachus_brunneus_NW_022639482.1:3882-13882	703	True	1
odontomachus_brunneus_NW_022639498.1:1995745-2005745	704	True	1
odontomachus_brunneus_NW_022639498.1:2007302-2017302	705	True	1
odontomachus_brunneus_NW_022639505.1:295996-305996	706	True	1
odontomachus_brunneus_NW_022639505.1:306533-316533	707	True	1
odontomachus_brunneus_NW_022639507.1:840315-850315	708	True	1
odontomachus_brunneus_NW_022639507.1:852202-862202	709	True	1
odontomachus_brunneus_NW_022639518.1:9879-19879	710	True	2
odontomachus_brunneus_NW_022639518.1:8356-18356	710	False	2
odontomachus_brunneus_NW_022639518.1:21799-31799	711	True	1
odontomachus_brunneus_NW_022639536.1:1466608-1476608	712	True	1
odontomachus_brunneus_NW_022639536.1:1477139-1487139	713	True	1
odontomachus_brunneus_NW_022639555.1:52773-62773	714	True	1
odontomachus_brunneus_NW_022639555.1:64339-74339	715	True	1
odontomachus_brunneus_NW_022639555.1:739701-749701	716	True	1
odontomachus_brunneus_NW_022639555.1:750982-760982	717	True	1
odontomachus_brunneus_NW_022639561.1:1184552-1194552	718	True	1
odontomachus_brunneus_NW_022639561.1:1196145-1206145	719	True	1
odontomachus_brunneus_NW_022639561.1:172761-182761	720	True	1
odontomachus_brunneus_NW_022639561.1:184675-194675	721	True	1
odontomachus_brunneus_NW_022639561.1:32800-42800	722	True	1
odontomachus_brunneus_NW_022639561.1:44618-54618	723	True	1
odontomachus_brunneus_NW_022639566.1:404388-414388	724	True	1
odontomachus_brunneus_NW_022639566.1:414883-424883	725	True	1
odontomachus_brunneus_NW_022639595.1:4665-14665	726	True	1
odontomachus_brunneus_NW_022639618.1:49484-59484	727	True	1
odontomachus_brunneus_NW_022639618.1:60249-70249	728	True	1
odontomachus_brunneus_NW_022639618.1:749318-759318	729	True	1
odontomachus_brunneus_NW_022639618.1:761229-771229	730	True	1
odontomachus_brunneus_NW_022639620.1:602545-612545	731	True	1
odontomachus_brunneus_NW_022639620.1:614438-624438	732	True	2
odontomachus_brunneus_NW_022639906.1:40941-41906	732	False	2
odontomachus_brunneus_NW_022639620.1:619912-629912	733	True	1
odontomachus_brunneus_NW_022639620.1:631733-641733	734	True	1
odontomachus_brunneus_NW_022639624.1:664320-674320	735	True	1
odontomachus_brunneus_NW_022639624.1:675964-685964	736	True	1
odontomachus_brunneus_NW_022639624.1:673820-683820	737	True	1
odontomachus_brunneus_NW_022639624.1:685731-695731	738	True	1
odontomachus_brunneus_NW_022639624.1:728146-738146	739	True	1
odontomachus_brunneus_NW_022639642.1:93942-103942	740	True	1
odontomachus_brunneus_NW_022639642.1:105655-115655	741	True	1
odontomachus_brunneus_NW_022639654.1:551465-561465	742	True	1
odontomachus_brunneus_NW_022639661.1:277996-287996	743	True	1
odontomachus_brunneus_NW_022639661.1:288596-298596	744	True	1
odontomachus_brunneus_NW_022639662.1:186093-196093	745	True	1
odontomachus_brunneus_NW_022639662.1:197791-207791	746	True	1
odontomachus_brunneus_NW_022639669.1:72065-82065	747	True	1
odontomachus_brunneus_NW_022639669.1:82686-92686	748	True	1
odontomachus_brunneus_NW_022639673.1:378198-388198	749	True	1
odontomachus_brunneus_NW_022639673.1:388798-398798	750	True	1
odontomachus_brunneus_NW_022639675.1:439559-449559	751	True	1
odontomachus_brunneus_NW_022639675.1:451110-461110	752	True	1
odontomachus_brunneus_NW_022639676.1:72724-82724	753	True	1
odontomachus_brunneus_NW_022639676.1:84497-94497	754	True	1
odontomachus_brunneus_NW_022639695.1:289283-299283	755	True	1
odontomachus_brunneus_NW_022639695.1:301281-311281	756	True	1
odontomachus_brunneus_NW_022639696.1:178606-188606	757	True	1
odontomachus_brunneus_NW_022639696.1:190424-200424	758	True	1
odontomachus_brunneus_NW_022639701.1:369386-379386	759	True	1
odontomachus_brunneus_NW_022639701.1:381306-391306	760	True	1
odontomachus_brunneus_NW_022639702.1:360524-370524	761	True	1
odontomachus_brunneus_NW_022639702.1:372423-382423	762	True	1
odontomachus_brunneus_NW_022639713.1:1740-11740	763	True	1
odontomachus_brunneus_NW_022639713.1:23828-33828	764	True	1
odontomachus_brunneus_NW_022639713.1:35739-45739	765	True	1
odontomachus_brunneus_NW_022639717.1:277791-287791	766	True	1
odontomachus_brunneus_NW_022639717.1:288412-298412	767	True	1
odontomachus_brunneus_NW_022639725.1:4722-14722	768	True	1
odontomachus_brunneus_NW_022639725.1:16612-26612	769	True	1
odontomachus_brunneus_NW_022639725.1:172950-182950	770	True	2
odontomachus_brunneus_NW_022639725.1:173046-183046	770	False	2
odontomachus_brunneus_NW_022639725.1:183847-193847	771	True	2
odontomachus_brunneus_NW_022639725.1:184810-194810	771	False	2
odontomachus_brunneus_NW_022639727.1:240824-250824	772	True	1
odontomachus_brunneus_NW_022639727.1:252540-262540	773	True	1
odontomachus_brunneus_NW_022639758.1:5215-15215	774	True	1
odontomachus_brunneus_NW_022639758.1:16979-26979	775	True	1
odontomachus_brunneus_NW_022639758.1:68732-78732	776	True	1
odontomachus_brunneus_NW_022639771.1:533-10533	777	True	1
odontomachus_brunneus_NW_022639775.1:173913-183913	778	True	1
odontomachus_brunneus_NW_022639775.1:185635-195635	779	True	1
odontomachus_brunneus_NW_022639775.1:12415-22415	780	True	1
odontomachus_brunneus_NW_022639775.1:24329-34329	781	True	1
odontomachus_brunneus_NW_022639779.1:149548-159548	782	True	1
odontomachus_brunneus_NW_022639779.1:160043-170043	783	True	1
odontomachus_brunneus_NW_022639779.1:174894-184894	784	True	1
odontomachus_brunneus_NW_022639783.1:1877-11877	785	True	1
odontomachus_brunneus_NW_022639783.1:13563-23563	786	True	1
odontomachus_brunneus_NW_022639788.1:121780-131780	787	True	1
odontomachus_brunneus_NW_022639788.1:133391-143391	788	True	1
odontomachus_brunneus_NW_022639788.1:130052-140052	789	True	1
odontomachus_brunneus_NW_022639788.1:141663-151663	790	True	1
odontomachus_brunneus_NW_022639792.1:32016-42016	791	True	1
odontomachus_brunneus_NW_022639792.1:43927-53927	792	True	1
odontomachus_brunneus_NW_022639800.1:91282-101282	793	True	1
odontomachus_brunneus_NW_022639800.1:102893-112893	794	True	1
odontomachus_brunneus_NW_022639800.1:40767-50767	795	True	1
odontomachus_brunneus_NW_022639800.1:52687-62687	796	True	1
odontomachus_brunneus_NW_022639821.1:40088-50088	797	True	1
odontomachus_brunneus_NW_022639821.1:51852-61852	798	True	1
odontomachus_brunneus_NW_022639833.1:74182-84182	799	True	1
odontomachus_brunneus_NW_022639779.1:186805-190327	800	False	2
odontomachus_brunneus_NW_022639838.1:20544-30544	800	True	2
odontomachus_brunneus_NW_022639838.1:32455-42455	801	True	1
odontomachus_brunneus_NW_022639839.1:7955-17955	802	True	1
odontomachus_brunneus_NW_022639840.1:31960-41960	803	True	1
odontomachus_brunneus_NW_022639840.1:43859-53859	804	True	1
odontomachus_brunneus_NW_022639844.1:20424-30424	805	True	1
odontomachus_brunneus_NW_022639844.1:31963-41963	806	True	1
odontomachus_brunneus_NW_022639844.1:11022-21022	807	True	1
odontomachus_brunneus_NW_022639854.1:58247-68247	808	True	1
odontomachus_brunneus_NW_022639865.1:4255-14255	809	True	1
odontomachus_brunneus_NW_022639865.1:15821-25821	810	True	1
odontomachus_brunneus_NW_022639904.1:15862-25862	811	True	1
odontomachus_brunneus_NW_022639904.1:27773-37773	812	True	1
odontomachus_brunneus_NW_022639904.1:2627-12627	813	True	1
odontomachus_brunneus_NW_022639906.1:29030-39030	814	True	1
odontomachus_brunneus_NW_022639924.1:12823-22823	815	True	1
ooceraea_biroi_NC_039506.1:11348880-11358880	816	True	1
ooceraea_biroi_NC_039506.1:11360119-11370119	817	True	1
ooceraea_biroi_NC_039506.1:11827168-11837168	818	True	1
ooceraea_biroi_NC_039506.1:11838896-11848896	819	True	2
ooceraea_biroi_NC_039506.1:11837948-11847948	819	False	2
ooceraea_biroi_NC_039506.1:11849034-11859034	820	True	1
ooceraea_biroi_NC_039507.1:11447593-11457593	821	True	1
ooceraea_biroi_NC_039507.1:11459066-11469066	822	True	1
ooceraea_biroi_NC_039507.1:12274874-12284874	823	True	1
ooceraea_biroi_NC_039507.1:12286350-12296350	824	True	1
ooceraea_biroi_NC_039508.1:8291221-8301221	825	True	1
ooceraea_biroi_NC_039508.1:8302682-8312682	826	True	1
ooceraea_biroi_NC_039508.1:9269103-9279103	827	True	1
ooceraea_biroi_NC_039508.1:9279988-9289988	828	True	1
ooceraea_biroi_NC_039509.1:7582966-7592966	829	True	6
ooceraea_biroi_NW_020825081.1:0-6368	829	False	6
ooceraea_biroi_NW_020825140.1:11921-14448	829	False	6
ooceraea_biroi_NW_020825168.1:0-4148	829	False	6
ooceraea_biroi_NW_020825190.1:0-4815	829	False	6
ooceraea_biroi_NW_020825190.1:0-5010	829	False	6
ooceraea_biroi_NC_039509.1:7594154-7604154	830	True	1
ooceraea_biroi_NC_039509.1:8557546-8567546	831	True	1
ooceraea_biroi_NC_039509.1:8568365-8578365	832	True	1
ooceraea_biroi_NC_039510.1:7834311-7844311	833	True	1
ooceraea_biroi_NC_039510.1:7845610-7855610	834	True	1
ooceraea_biroi_NC_039510.1:7940588-7950588	835	True	1
ooceraea_biroi_NC_039510.1:7951587-7961587	836	True	1
ooceraea_biroi_NC_039511.1:163900-173900	837	True	2
ooceraea_biroi_NC_039511.1:164227-174227	837	False	2
ooceraea_biroi_NC_039511.1:174929-184929	838	True	2
ooceraea_biroi_NC_039511.1:175685-185685	838	False	2
ooceraea_biroi_NC_039511.1:31216-41216	839	True	5
ooceraea_biroi_NW_020825076.1:0-3984	839	False	5
ooceraea_biroi_NW_020825092.1:0-616	839	False	5
ooceraea_biroi_NW_020825107.1:0-1505	839	False	5
ooceraea_biroi_NW_020825138.1:0-3230	839	False	5
ooceraea_biroi_NC_039511.1:43061-53061	840	True	1
ooceraea_biroi_NC_039512.1:13381038-13391038	841	True	1
ooceraea_biroi_NC_039512.1:13392265-13402265	842	True	1
ooceraea_biroi_NC_039513.1:2268288-2278288	843	True	1
ooceraea_biroi_NC_039513.1:2280133-2290133	844	True	2
ooceraea_biroi_NW_020825080.1:11148-21148	844	False	2
ooceraea_biroi_NC_039513.1:671495-681495	845	True	1
ooceraea_biroi_NC_039513.1:683340-693340	846	True	1
ooceraea_biroi_NC_039514.1:5269296-5279296	847	True	2
ooceraea_biroi_NW_020825124.1:383-10383	847	False	2
ooceraea_biroi_NC_039514.1:5280325-5290325	848	True	2
ooceraea_biroi_NW_020825157.1:22263-23853	848	False	2
ooceraea_biroi_NC_039514.1:5378633-5388633	849	True	2
ooceraea_biroi_NC_039514.1:5395960-5405960	849	False	2
ooceraea_biroi_NC_039514.1:5390040-5400040	850	True	1
ooceraea_biroi_NC_039514.1:5407367-5417367	851	True	1
ooceraea_biroi_NC_039515.1:798935-808935	852	True	1
ooceraea_biroi_NC_039515.1:810069-820069	853	True	1
ooceraea_biroi_NC_039515.1:9499358-9509358	854	True	1
ooceraea_biroi_NC_039515.1:9511203-9521203	855	True	1
ooceraea_biroi_NC_039515.1:9641390-9651390	856	True	1
ooceraea_biroi_NC_039515.1:9652161-9662161	857	True	2
ooceraea_biroi_NW_020825148.1:0-203	857	False	2
ooceraea_biroi_NC_039515.1:9649974-9659974	858	True	1
ooceraea_biroi_NC_039515.1:9661333-9671333	859	True	3
ooceraea_biroi_NW_020825153.1:5022-11021	859	False	3
ooceraea_biroi_NW_020825192.1:0-2754	859	False	3
ooceraea_biroi_NC_039517.1:12981704-12991704	860	True	1
ooceraea_biroi_NC_039517.1:12993237-13003237	861	True	1
ooceraea_biroi_NC_039519.1:1822258-1832258	862	True	1
ooceraea_biroi_NC_039519.1:1833491-1843491	863	True	1
